Lat,Long,Date,FireDate,BurnID,ID,fireType,Sev4Cls,Sev5Cls,CBI_Plot,CBI_Under,CBI_Over,OzCBI_Plot,OzCBI_Under,OzCBI_Over,RBR,dNBR,NBRpre,NBRpost,siteReserve,fireHx,plotType,plotNumber,plotTag,Obs,Sev_Field,%burn,A1,A2,A3,A4,A5,CBI_A,B%cov,B1,B2,B3,B4,CBI_B,C%cov,C1,C2,C3,C4,CBI_C,D%cov,D1,D2,D3,D4,D5,CBI_D,E%cov,E1,E2,E3,E4,E5,CBI_E,firemonNotes,A1,A2,A3,A4,OzCBI_A,B%cov,B1,B2,B3,OzCBI_B,C%cov,C1,C2,C3,OzCBI_C,E.ht,E%cov,E1,E2,E3,E4,OzCBI_E,OZcbiNotes,dataNotes,missingData,rbr,dnbr,preNBR,postNBR,RdNBR
-31.59146053,115.9481724,27-Nov-20,16-Sep-20,SWC_038,BanksiaTrk1965veg1,PB,Mod,CS,1.9,1.916666667,1.85,1.96875,2.6875,1.25,322.21353,316.35809,-0.01917,-0.33553,BanksiaTrk,1965,cbi,veg1,,bgh,mod,100,0.5,,1,,0,0.5,40,3,3,,3,3,25,2.5,3,1.5,2,2.25,25,2.25,1,2.5,2.5,1,1.85,,,,,,,,,3,3,1.5,2,2.375,25,3,3,,3,25,2,,1,1.5,5,50,2,0,,1,1,,,,,,,,
-31.37007762,115.7556007,24-Nov-20,18-Oct-20,SWC_052,YealNR2006veg4,PB,Mod,CS,1.783333333,1.861111111,1.55,1.71875,2.5,0.9375,321.29517,379.28842,0.1795,-0.19979,YealNR,2006,veg,veg4,5585,"jbf, nje",mod,99,2.25,,1,,0,1.083333333,25,2.5,2.75,,,2.625,10,1.5,2,2,2,1.875,25,2.25,1,2,2,0.5,1.55,,,,,,,,,3,2.5,3,1.5,2.5,25,2.5,2.5,2.5,2.5,25,2.5,,0,1.25,6,25,1.5,0,0.5,0.5,0.625,"total loss substrate, mosts total shrubs gone. Lots of scorch in tre layer, little consumption.",,,,,,,
-31.0185149,115.8775059,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg6,PB,Mod,CS,1.672916667,1.513888889,2.15,1.708333333,1.583333333,1.833333333,308.56134,336.75809,0.09038,-0.24638,MogumberRd,1990,veg,veg6,,bgh,mod-hi,85,0.5,,,,0,0.25,60,2,2.5,,2,2.166666667,60,2,2,2.5,2,2.125,10,2.5,0,2.5,2.75,3,2.15,,,,,,,,,3,1.5,0.5,,1.666666667,75,1.5,1.5,,1.5,75,2.5,2.5,1.5,2.166666667,3.5,25,2.5,0,0.5,3,1.5,mod-hi. Eucatodt grove aligns w darker orange on sev map.,lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
-31.5924737,115.9488375,27-Nov-20,16-Sep-20,SWC_038,BanksiaTrk1965veg5,PB,Mod,CS,1.784375,1.8125,1.7,1.677083333,1.8125,1.541666667,304.88342,310.37045,0.017,-0.29337,BanksiaTrk,1965,veg,veg5,,bgh,mod,95,0.5,,1,,0,0.5,15,2.5,2.75,,3,2.75,60,2.5,2.75,1.5,2,2.1875,10,2.25,0,2.5,2.75,1,1.7,,,,,,,,,2,2.5,0.5,1.5,1.625,25,2.5,1.5,,2,75,3,,1.5,2.25,5,25,1.5,0,,1,0.833333333,,,,,,,,
-31.443175,115.60027,17-Jan-20,11-Dec-19,SWC_057,WilbingaRd_CaraPB17.3,WF,Mod,CS,2.045625,2.144166667,1.75,,,,298.51508,335.17432,0.12181,-0.21337,CarabanWest,,CBI,CaraPB17.3,,"JBF, LLW",mod sev,80,1.5,NA,NA,NA,1,1.25,15,2.23,2.5,2.5,2,2.3075,15,2.5,3,3,3,2.875,20,2.25,1,2,2,1.5,1.75,0,,,,,,,"banksia woodland, some unburned, most canopy scorch",,,,,,,,,,,,,,,,,,,,,,,,,,280.8614676,309.0272036,0.099125933,-0.20990127,981.5288475
-31.16710266,115.5171592,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2008cbi8,PB,Hi,CS,1.8,1.75,1.8125,1.9375,2.5,1.375,298.32913,338.83969,0.13479,-0.20405,KooianaRd,2008,cbi,cbi8,,jbf,hi,99,2,,1,,0,1,45,2.5,2.5,,2.5,2.5,0,,,,,,20,2.25,0,2.25,2.75,,1.8125,,,,,,,,mod end of hi sev.,3,,2,,2.5,,2.5,2.5,,2.5,,,2.5,1,1.75,4,,,,,1,1,,,,,,,,
-31.59182175,115.9490819,27-Nov-20,16-Sep-20,SWC_038,BanksiaTrk1965veg3,PB,Mod,CS,2.004166667,2.055555556,1.85,2.052083333,2.5625,1.541666667,295.87625,294.41156,-0.00595,-0.30036,BanksiaTrk,1965,veg,veg3,,bgh,mod,100,1,,1,,0,0.666666667,25,3,3,,3,3,30,3,3,2,2,2.5,30,2.25,0,2.5,2.5,2,1.85,,,,,,,,,2.5,3,1,2,2.125,50,3,3,,3,50,3,,1.5,2.25,6,25,1.5,0,,1,0.833333333,larger bankatte canopy present.,,,,,,,
-31.59230006,115.9494501,27-Nov-20,16-Sep-20,SWC_038,BanksiaTrk1965veg4,PB,Mod,CS,1.751041667,1.784722222,1.65,1.7,1.75,1.625,295.27396,303.75232,0.02771,-0.27604,BanksiaTrk,1965,veg,veg4,,bgh,mod,95,0.5,,0.5,,0,0.333333333,20,2.75,2.75,,3,2.833333333,50,2.5,2.75,1.5,2,2.1875,20,2.25,0,2.5,2.5,1,1.65,,,,,,,,,2.5,2.5,0.5,1.5,1.75,25,,,,,75,3,,1.5,2.25,4.5,25,2,0,,1,1,,,cbi b1-b3 blank,,,,,
-31.16680134,115.6654876,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996veg3,PB,Hi,CS,2.541666667,2.555555556,2.5,2.34375,2.8125,1.875,289.7009,322.94434,0.11375,-0.20919,MooreRiverNR,1996,veg,veg3,,"jbf, bgh",hi,100,2.5,,2,,1,1.833333333,30,3,3,,,3,10,2.5,3,3,,2.833333333,15,3,1.5,2.5,3,,2.5,,,,,,,,,2.75,,2.5,,2.625,,3,,,3,,,2.5,0.5,1.5,4,,,,,2.25,2.25,,,,,,,,
-31.16691529,115.666512,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996veg1,PB,Mod,CS,2.291666667,2.513888889,1.625,1.9375,2.625,1.25,280.41089,310.10376,0.10489,-0.20521,MooreRiverNR,1996,veg,veg1,,"jbf, bgh",mod,95,2.5,,2,,1,1.833333333,35,3,2.5,,3,2.833333333,10,2.5,3,3,3,2.875,20,2,0,2,2.5,,1.625,,,,,,,,,3,,2.5,,2.75,,2.5,,,2.5,,,2.5,0.5,1.5,6,,,,,1,1,,,,,,,,
-31.53409,115.66869,20-Jan-20,11-Dec-19,SWC_057,Yanch09_CBI1,PBWF,Hi,CS,1.875,2.458333333,1,,,,264.0127,294.13657,0.1131,-0.18104,YanchepNP,2009,CBI,CBI1,,JBF,H,100,2,NA,NA,NA,1,1.5,40,3,3,3,3,3,5,2.5,3,3,3,2.875,25,3,0.5,2.5,3,1,2,0,0,0,0,0,0,0,"Hi Sev, 100% canopy scorch, branch loss in subshrub",,,,,,,,,,,,,,,,,,,,,,,,,,213.5417333,216.845505,0.014577231,-0.202268275,1796.027181
-31.383078,115.771636,24-Nov-20,18-Oct-20,SWC_052,YealNR1993veg7,PB,Mod,CS,2.310416667,2.597222222,1.45,2.114583333,2.8125,1.416666667,236.06468,270.00113,0.14276,-0.12724,YealNR,1993,veg,veg7,,"jbf, rm",mod,20,2.5,,5,,0.5,2.666666667,30,3,3,,3,3,10,2,2.5,2,2,2.125,20,2.25,0,2,2.5,0.5,1.45,,,,,,,,high end of mod sev.,2.5,3,2.5,2.5,2.625,50,3,3,,3,25,2.5,2.5,0,1.666666667,5,50,2,0.5,,1,1.166666667,,,,,,,,
-31.40763,115.747572,2-May-21,11-Jan-21,SWC_XXX,RedwoodRd2005_CBI6,WF,Mod,CS,2.38125,2.625,1.65,1.9375,2.25,1,214.69699,208.42462,-0.03021,-0.23864,YealNR,2005,CBI,CBI6,na,JBF,mod sev,95,2.75,,,,,2.75,20,2.25,2.75,2.5,2.75,2.5625,30,2,2.5,2.75,3,2.5625,12,2.25,0,2,2.25,1.75,1.65,,,,,,,,"sparse trees, banksia abundant, tall shrubs. mod sev",2.5,,2,,2.25,,2.25,,,2.25,,,,2.25,2.25,,,,,,1,1,,,,,,,,
-31.01796514,115.8776926,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg5,PB,Mod,CS,1.867708333,1.673611111,2.45,1.645833333,1.375,1.916666667,176.77217,191.59889,0.08287,-0.10872,MogumberRd,1990,veg,veg5,,bgh,mod-hi,70,0.5,,1,,0,0.5,60,2,2.5,,2.5,2.333333333,15,2,2,2.25,2.5,2.1875,10,2.5,1.5,2.5,2.75,3,2.45,,,,,,,,eucatodt is causing hi jump in hi severity (aligns with red on sev map). Transition to orange is also dominated by sand tracts and min canopy.,3,0.5,0.5,1,1.25,75,0.5,2.5,,1.5,50,2,2.5,1,1.833333333,4.5,25,3,1,1,3,2,"mod-hi. Eucatodt causing higher scores, 100% charred and crown loss.",lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
-31.128706,115.903227,19-Jan-20,17-Sep-19,SWC_046,RedGully2004_plot6,PB,Low,NS,1.520833333,1.861111111,0.5,,,,429.42035,556.12628,0.29406,-0.26206,RedGullyNR,2004,veg,plot6,,JBF,L,95,1.5,NA,0.5,NA,0.5,0.833333333,50,2.5,2.5,2.5,2.5,2.5,25,2,2.5,2,2.5,2.25,20,0.5,0,1,0.5,0.5,0.5,,,,,,,,"Subshrubs burned, partial sev tall shrubs, trees not impacted, Low Sev",,,,,,,,,,,,,,,,,,,,,,,,,,296.7271871,330.2903571,0.112007187,-0.218283172,986.8995458
-31.12707,115.91365,19-Jan-20,17-Sep-19,SWC_046,RedGully1978_CBI2,PB,Mod,NS,1.620833333,1.861111111,0.9,,,,364.78778,426.88052,0.16922,-0.25766,RedGullyNR,1978,CBI,CBI2,,JBF,M,95,1.5,NA,0.5,NA,0.5,0.833333333,45,2,2.5,2,2.5,2.25,30,2.5,2.5,2.5,2.5,2.5,15,1,0,1.5,1.5,0.5,0.9,,,,,,,,"Exposed Laterite, Euc Tod 9m tall, Most of Canopy intact, Most understorey canopy scorch, Mod Sev",,,,,,,,,,,,,,,,,,,,,,,,,,238.9089411,255.0072223,0.066401714,-0.188605512,989.6071736
-31.38404,115.796899,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_plot1,PB,Low,NS,1.457291667,1.659722222,0.85,,,,348.59341,436.68933,0.25172,-0.18497,YealNR,2001,veg,plot1,,"JBF, AJB",low,95,1.5,NA,1,NA,1,1.166666667,35,2.25,2.5,2,2,2.1875,10,2,1.5,1.5,1.5,1.625,33,0.5,0.25,1,1,1.5,0.85,,,,,,,,good BW; low severity; small patchs unburned; most canopy intact.,,,,,,,,,,,,,,,,,,,,,,,,,,202.4895791,226.4794535,0.115118936,-0.111360515,667.506386
-31.12818,115.91313,19-Jan-20,17-Sep-19,SWC_046,RedGully1978_CBI3,PB,Low,NS,1.367708333,1.590277778,0.7,,,,336.41434,395.67551,0.17516,-0.22052,RedGullyNR,1978,CBI,CBI3,,JBF,L,80,1.5,NA,0.5,NA,0.5,0.833333333,50,1.5,2.25,2,2,1.9375,20,2,2,2,2,2,10,1,0,1,1,0.5,0.7,,,,,,,,"Light surface fire, Unburnt patches, some subshrubs survived, Low Sev",,,,,,,,,,,,,,,,,,,,,,,,,,191.934546,207.8404679,0.083099416,-0.124741054,720.9931301
-31.38318611,115.772715,24-Nov-20,18-Oct-20,SWC_052,YealNR1993cbi2,PB,Mod,NS,1.483333333,1.777777778,0.6,2.03125,2.604166667,1.458333333,322.755,390.3869,0.20855,-0.18184,YealNR,1993,cbi,cbi2,,"bgh, nje",mod,90,1.5,,0.5,0.5,0,0.625,30,2.5,3,,3,2.833333333,15,1.5,2,2,2,1.875,30,1.5,0,0,1,0.5,0.6,,,,,,,,,3,3,1,2.5,2.375,50,3,3,2.5,2.833333333,25,2,2,1.25,1.75,5,50,2,0.5,,1,1.166666667,,,,,,,,
-31.3756282,115.6486156,17-Jan-20,10-Oct-19,SWC_048,CoppinoRd_plot4,PB,Mod,NS,1.61875,1.791666667,1.1,,,,320.19266,382.60614,0.19392,-0.18868,CarabanEast,2008,veg,plot4,,"JBF, LLW",mod sev,85,1.5,NA,0.5,0,0.5,0.625,55,2.5,2.5,2,2.5,2.375,15,2,2.5,2.5,2.5,2.375,15,1.5,0,1.5,1.5,1,1.1,,,,,,,,"mod severity, many trees retained canopy",,,,,,,,,,,,,,,,,,,,,,,,,,242.5276022,272.3621796,0.122344094,-0.150018079,778.6733223
-31.384125,115.797774,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_plot3,PB,Low,NS,1.239583333,1.486111111,0.5,,,,309.58914,400.6087,0.293,-0.10761,YealNR,2001,veg,plot3,,"JBF, AJB",low?,90,2,NA,1,NA,1,1.333333333,30,2,1.5,1.5,1.5,1.625,20,1.5,1,1.5,2,1.5,15,0.5,0,1,0.5,0.5,0.5,,,,,,,,light surface fire; unburned patches; subshrub leavesnot consumed.,,,,,,,,,,,,,,,,,,,,,,,,,,161.8929214,184.4085922,0.138167217,-0.046241371,496.1107605
-31.384292,115.79817,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_plot4,PB,Low,NS,1.3875,1.583333333,0.8,,,,297.7605,368.05988,0.23509,-0.13297,YealNR,2001,veg,plot4,,"JBF, AJB",mod low,98,2,NA,1.5,NA,1,1.5,25,1.5,2.5,2,2,2,25,1.5,1.5,1,1,1.25,10,1,0,1,1.5,0.5,0.8,,,,,,,,patchy; some light fire; slightly more severe surface; Kunzea dead not consumed; some Kunzea survive; pre-fire dead Banksia not consumed.,,,,,,,,,,,,,,,,,,,,,,,,,,186.1851715,212.5884271,0.140613548,-0.071974878,566.9255564
-31.2455007,116.0000578,26-Nov-20,13-Sep-20,SWC_058,CullallaRd2001cbi3,PB,Low,NS,0.984375,0.979166667,1,0.895833333,1.291666667,0.5,288.92715,321.70862,0.11246,-0.20925,CullallaRd,2001,cbi,cbi3,,jbf,lo,45,0.5,,0.5,,0,0.333333333,25,1.5,1.5,,1.25,1.416666667,50,1.25,1.5,1,1,1.1875,15,1.5,0.25,1,1.25,,1,,,,,,,,"where trees burnt is mod sev, but there are lg unburnt pockets",3,,0.5,0.5,1.333333333,,1,1.5,,1.25,,,,0.5,0.5,6,,,,,0.5,0.5,many shrubs all w foliage on.,,,,,,,
-31.38264,115.77153,24-Nov-20,18-Oct-20,SWC_052,YealNR1993veg6,PB,Mod,NS,1.364583333,1.652777778,0.5,1.534375,1.985416667,1.083333333,268.00577,324.22775,0.20878,-0.11545,YealNR,1993,veg,veg6,,"jbf, rm",mod,90,1.5,,1.5,,0,1,30,2,2.5,,2.5,2.333333333,5,1.5,1,2,2,1.625,35,0.5,0,1,0.5,0.5,0.5,,,,,,,,decent subshrub mort. Little-no tree canopy damage. Only sm patches unburnt.,3,1.5,1,1.05,1.6375,50,1.5,2.5,3,2.333333333,25,1.5,2.5,0,1.333333333,6.5,50,1,1,,0.5,0.833333333,,,,,,,,
-31.16711637,115.6667892,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996veg7,PB,Mod,NS,1.171875,1.166666667,1.1875,1.125,0.875,1.375,266.84656,297.08694,0.11233,-0.18476,MooreRiverNR,1996,veg,veg7,,"jbf, bgh",mod,55,1,,1,,0,0.666666667,35,1.5,2,,2,1.833333333,15,1,1,1,1,1,15,1.75,0,1.5,1.5,,1.1875,,,,,,,,mix of unburnt and mod-hi sev.,2,,1.5,,1.75,,0,,,0,,,2,0.5,1.25,5,,,,,1.5,1.5,,,,,,,,
-31.16727546,115.6753074,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR2008veg5,PB,Low,NS,0.828125,1,0.3125,1.1875,1.25,1.125,261.31848,304.61938,0.1647,-0.13992,MooreRiverNR,2008,veg,veg5,,"jbf, bgh",lo,45,0.5,,1,,0.5,0.666666667,40,1,1.5,,1.5,1.333333333,10,1,1,1,1,1,30,0.25,0,0.5,0.5,,0.3125,,,,,,,,just subshrubs and patchy.,2.5,1,1.5,1,1.5,50,0.5,1.5,,1,25,,2,0.5,1.25,6,50,,,,1,1,,,,,,,,
-31.1662356,115.6760283,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR2008veg3,PB,Low,NS,1.260416667,1.472222222,0.625,1.25,1,1.5,256.51944,306.85651,0.19523,-0.11163,MooreRiverNR,2008,veg,veg3,,"jbf, bgh",lo,65,1.5,,1.5,,0,1,30,1.75,2,,2,1.916666667,10,1.5,1.5,1.5,1.5,1.5,30,0.5,0,1,1,,0.625,,,,,,,,no canopy scorch. Big pockets unburnt,2,,1,,1.5,,0.5,,,0.5,,,2.5,1.5,2,5.5,,,,,1,1,,,,,,,,
-31.384967,115.79808,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_plot6,PB,Low,NS,0.91875,1.125,0.3,,,,254.19669,292.70026,0.15047,-0.14223,YealNR,2001,veg,plot6,,"JBF, AJB",low,75,1,0,1,NA,0,0.5,30,1.5,2.5,2,2,2,30,0.5,1,1,1,0.875,10,0,0,0.5,0.5,0.5,0.3,,,,,,,,very light surface fire; subshrubs killed; adencygn survive; very little scorch in trees; tall shrubs = adencygn.,,,,,,,,,,,,,,,,,,,,,,,,,,186.9561022,203.9896824,0.090382052,-0.113607628,678.5269521
-31.37017015,115.7577268,24-Nov-20,18-Oct-20,SWC_052,YealNR2006veg2,PB,Low,NS,0.96875,1.125,0.5,1.208333333,1.833333333,0.583333333,252.22775,299.32227,0.18571,-0.11361,YealNR,2006,veg,veg2,5511,"jbf, nje",lo,60,1.5,,0.5,,0,0.666666667,30,1.5,2,,2,1.833333333,15,0.5,1,1,1,0.875,30,0.5,0,1,0.5,0.5,0.5,,,,,,,,,3,1,2.5,1.5,2,50,1,1.5,2.5,1.666666667,25,0.5,2,0,0.833333333,5,50,0,,0.5,0.5,0.333333333,patchy. Lg and sm unburnt patches,,,,,,,
-31.16578336,115.6748007,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR2008cbi2,PB,Low,NS,0.854166667,0.972222222,0.5,1.3125,1.375,1.25,249.86949,286.88278,0.14713,-0.13975,MooreRiverNR,2008,cbi,cbi2,,"jbf, bgh",lo,70,1,,1,,0,0.666666667,40,1.5,1.25,,1,1.25,5,1,1,1,1,1,15,0.5,0,1,0.5,,0.5,,,,,,,,,3,1.5,,,2.25,,0.5,,,0.5,,,2,1,1.5,6,,,,,1,1,,,,,,,,
-31.1264,115.90539,19-Jan-20,17-Sep-19,SWC_046,RedGully2004_CBI2,PB,Low,NS,0.447916667,0.597222222,0,,,,247.74567,304.03644,0.22621,-0.07782,RedGullyNR,2004,CBI,CBI2,,JBF,L,15,0.5,NA,0,NA,0,0.166666667,60,0.5,0.5,1,1,0.75,35,0.5,1,1,1,0.875,15,0,0,0,0,0,0,,,,,,,,Largely unburned w/ tongues of mild surface fires.,,,,,,,,,,,,,,,,,,,,,,,,,,147.0891659,156.0679103,0.058178804,-0.097889111,647.0401384
-31.16573147,115.6741848,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR2008cbi1,PB,Low,NS,1.03125,1.270833333,0.3125,1.25,1.125,1.375,245.05162,275.87173,0.12477,-0.1511,MooreRiverNR,2008,cbi,cbi1,,"jbf, bgh",lo,55,1.25,,1,,0,0.75,35,1.5,1.75,,2,1.75,10,1.5,1.25,1.5,1,1.3125,30,0.25,0,0.5,0.5,,0.3125,,,,,,,,surface fire and patchy.,2.5,,1,,1.75,,0.5,,,0.5,,,2.5,1,1.75,6,,,,,1,1,,,,,,,,
-31.53426,115.66964,20-Jan-20,11-Dec-19,SWC_057,Yanch09_CBI2,PBWF,Low,NS,1.2775,1.8125,0.475,,,,245.01231,271.83258,0.10846,-0.16337,YanchepNP,2009,CBI,CBI2,,JBF,L,97,1.5,NA,NA,NA,1,1.25,40,2.25,2.5,2,2.5,2.3125,5,2,2,1.5,2,1.875,25,1.5,0,1.5,1.5,0.25,0.95,0,0,0,0,0,0,0,", limited canopy scorch low sev",,,,,,,,,,,,,,,,,,,,,,,,,,183.6015129,192.2657531,0.048036996,-0.144228761,877.231083
-31.54148,115.67138,20-Jan-20,11-Dec-19,SWC_057,Yanch01_CBI3,PBWF,Mod,NS,1.311666667,2.152777778,0.05,,,,240.63719,289.88446,0.20365,-0.08623,YanchepNP,2001,CBI,CBI3,,"JBF, Emma Clingan",M,100,1.5,NA,NA,NA,0,0.75,5,2.5,3,,3,2.833333333,90,2.5,3,3,3,2.875,2,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,"Surface fire cooked tall shrubs, Mod severity, no canopy consumtpion",,,,,,,,,,,,,,,,,,,,,,,,,,131.6069004,144.2114813,0.044533333,-0.099678152,683.3720926
-31.3976451,115.740996,24-Nov-20,18-Oct-20,SWC_052,YealNR1986cbi1,PB,Low,NS,0.725791667,0.951388889,0.049,0.760416667,0.8125,0.708333333,231.98192,280.55713,0.20839,-0.07216,YealNR,1986,cbi,cbi1,openPlot,"bh, jbf",lo,50,1,,0,,0,0.333333333,20,1,2,,1,1.333333333,40,1,1.5,1.25,1,1.1875,20,0,0,0,0,0.245,0.049,,,,,,,,,3,1,0.5,0,1.125,25,1,0,,0.5,50,0.75,2,0,0.916666667,6.5,25,0,0.5,,1,0.5,,,,,,,,
-31.382273,115.771546,24-Nov-20,18-Oct-20,SWC_052,YealNR1993veg5,PB,Mod,NS,1.416666667,1.722222222,0.5,1.375,1.8125,0.9375,228.5703,263.49152,0.15178,-0.11171,YealNR,1993,veg,veg5,,"jbf, rm",mod,90,1.75,,1,,0,0.916666667,30,2.5,2.5,,2.5,2.5,10,1.5,1.5,2,2,1.75,20,0.5,0,1,0.5,0.5,0.5,,,,,,,,solid surface severity. Trees mostly unaffected.,2.5,1.5,1,1.5,1.625,50,1.5,2,2.5,2,25,1.5,2.5,0.5,1.5,5.5,25,0.5,0.5,0,0.5,0.375,perhaps low end of mod sev.,,,,,,,
-31.16504695,115.5176693,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2008cbi11,PB,Low,NS,1.4375,1.583333333,1,1.3125,1.625,1,226.371,256.59393,0.13251,-0.12408,KooianaRd,2008,cbi,cbi11,,jbf,lo,80,1,,1,,0,0.666666667,50,2,2.25,,2,2.083333333,5,2,2,2,2,2,20,0.5,,1,1.5,,1,,,,,,,,,3,,1,,2,,1,1.5,,1.25,,,2.5,1,1.75,4,,,,,0.25,0.25,,,,,,,,
-31.12838,115.90415,19-Jan-20,17-Sep-19,SWC_046,RedGully2004_CBI4,PB,Low,NS,1.214583333,1.486111111,0.4,,,,225.99535,252.67934,0.11707,-0.13561,RedGullyNR,2004,CBI,CBI4,,JBF,L,65,1.5,NA,0.5,NA,0.5,0.833333333,55,2,2.5,2,2,2.125,30,1.5,1.5,1.5,1.5,1.5,15,0.5,0,1,0.5,0,0.4,,,,,,,,"mostly burned, some unburned, plot centred unburnt, Low Sev",,,,,,,,,,,,,,,,,,,,,,,,,,166.4980969,170.5574778,0.022301259,-0.148256216,1142.105114
-31.16571318,115.5178895,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2008cbi10,PB,Mod,NS,1.2,1.4,0.8125,1.4375,1.875,1,225.68648,253.7775,0.12347,-0.13031,KooianaRd,2008,cbi,cbi10,,jbf,mod,75,1.5,,1,,0,0.833333333,30,2,1.75,2,2,1.9375,0,,,,,,20,1.25,0,1,1,,0.8125,,,,,,,,,3,,2,,2.5,,1,1.5,,1.25,,,2.5,0.5,1.5,4,,,,,0.5,0.5,,,,,,,,
-31.380238,115.765787,24-Nov-20,18-Oct-20,SWC_052,YealNR2012.2006veg6,PB,Mod,NS,1.433333333,1.694444444,0.65,1.291666667,1.666666667,0.916666667,222.82349,266.8735,0.19669,-0.07018,YealNR,2012.2006,veg,veg6,,"jbf, bgh",mod,85,1.5,,,,0,0.75,30,2.5,2.5,,2,2.333333333,15,2,2,2,2,2,35,1,0,1,1,0.25,0.65,,,,,,,,low end of mod sev.,2.5,1.5,0.5,,1.5,25,1.5,1.5,2.5,1.833333333,25,1.5,2,0,1.166666667,6.5,50,1,0,,1,0.666666667,,,,,,,,
-31.16683729,115.6758566,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR2008veg4,PB,Low,NS,1.09375,1.291666667,0.5,1.1875,1.25,1.125,217.2088,255.09312,0.17341,-0.08168,MooreRiverNR,2008,veg,veg4,,"jbf, bgh",lo,60,1.5,,1.5,,0.25,1.083333333,40,1.5,1.5,,2,1.666666667,5,1,1,1.5,1,1.125,15,0.5,0,1,0.5,,0.5,,,,,,,,,3,,2,,2.5,,0,,,0,,,2,0.5,1.25,6,,,,,1,1,,,,,,,,
-31.01889377,115.8775198,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg7,PB,Mod,NS,1.460416667,1.513888889,1.3,1.21875,1.125,1.3125,172.45103,188.79512,0.09378,-0.09502,MogumberRd,1990,veg,veg7,,bgh,mod,60,1,,0.5,,0,0.5,30,2,2.25,,1.5,1.916666667,20,1.5,2.5,2.5,2,2.125,10,0.5,0,2.5,1,2.5,1.3,,,,,,,,hgt of corycalo crown ensured canopy was intact.,2.5,1,0.5,0,1,50,1,1.5,,1.25,50,2.5,2.5,1,2,8,25,0,0,0,2.5,0.625,lesser strata presence in vicinity to corycalo. Lo bordering mod if not for corycalo stand.,lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
-31.01680047,115.8778678,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg2,PB,Low,NS,1.114583333,1.111111111,1.125,1.010416667,0.875,1.145833333,162.37457,185.83861,0.14351,-0.04233,MogumberRd,1990,veg,veg2,,bgh,lo,50,0.5,,1,,0,0.5,40,1,2,,1,1.333333333,25,1.5,1.5,1.5,1.5,1.5,10,1.5,,1,1.5,0.5,1.125,,,,,,,,eucatodt 80%charred.,3,1,0.5,,1.5,50,0,0.5,,0.25,50,1,2,2,1.666666667,4.5,25,1,0,0.5,1,0.625,"Eucatodt resp, canopy= bankatte & eucatodt",lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
