Lat,Long,Date,FireDate,BurnID,ID,fireType,Sev4Cls,Sev5Cls,CBI_Plot,CBI_Under,CBI_Over,OzCBI_Plot,OzCBI_Under,OzCBI_Over,RBR,dNBR,NBRpre,NBRpost,siteReserve,fireHx,plotType,plotNumber,plotTag,Obs,Sev_Field,%burn,A1,A2,A3,A4,A5,CBI_A,B%cov,B1,B2,B3,B4,CBI_B,C%cov,C1,C2,C3,C4,CBI_C,D%cov,D1,D2,D3,D4,D5,CBI_D,E%cov,E1,E2,E3,E4,E5,CBI_E,firemonNotes,A1,A2,A3,A4,OzCBI_A,B%cov,B1,B2,B3,OzCBI_B,C%cov,C1,C2,C3,OzCBI_C,E.ht,E%cov,E1,E2,E3,E4,OzCBI_E,OZcbiNotes,dataNotes,missingData,rbr,dnbr,preNBR,postNBR,RdNBR
-31.01758976,115.8777699,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg4,PB,Low,NS,1.058333333,1.111111111,0.9,1.010416667,0.9375,1.083333333,160.45041,174.75951,0.08818,-0.08658,MogumberRd,1990,veg,veg4,,bgh,lo,60,1,,0.5,,0,0.5,40,1.5,1.5,,1,1.333333333,20,1.5,1.5,2,1,1.5,15,1.5,0,1,1.5,0.5,0.9,,,,,,,,,2,0.5,0.5,0.5,0.875,50,0.5,1.5,,1,25,1.5,2.5,0.5,1.5,4,25,1,0,,1,0.666666667,l0. stark transition to open heath w wide tracts of sand and no canopy. Dominated by adencygn.,lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
-31.357489,115.593012,17-Jan-20,11-Dec-19,SWC_057,CaraWestPB_ub1,WF,UB,NS,0,0,0,,,,154.97812,189.5631,0.22216,0.0326,CarabanWest,2015.05,CBI,ub1,,"JBF, LLW",unburnt,0,0,0,0,0,0,0,40,0,0,0,0,0,10,0,0,0,0,0,25,0,0,0,0,0,0,,,,,,,,unburnt (control plot --like control for CBI not Phoebe),,,,,,,,,,,,,,,,,,,,,,,,,,112.4998807,134.3784201,0.191426681,0.05704826,307.134283
-31.24524618,115.9998601,26-Nov-20,13-Sep-20,SWC_058,CullallaRd2001cbi4,PB,Low,NS,0.08125,0.083333333,0.075,0.25,0.5,0,134.25441,149.82823,0.115,-0.03483,CullallaRd,2001,cbi,cbi4,,jbf,lo,5,0,,0,,0,0,20,0,0,,0,0,50,0.5,0.25,0.25,0,0.25,15,0.1,0,0.1,0.1,,0.075,,,,,,,,unburnt w low sev 20m away.,3,,0,0,1,,0,0,,0,,,,0,0,6,,,,,0,0,,,,,,,,
-31.3685734,115.7551902,24-Nov-20,18-Oct-20,SWC_052,YealNR2006veg5,PB,Low,NS,0.2375,0.316666667,0,,,,124.24368,144.65355,0.16327,0.01862,YealNR,2006,veg,veg5,5521,"jbf, nje",lo,95,0.1,,0,,0,0.033333333,30,0.25,0.5,,0.5,0.416666667,10,0.5,0.5,0.5,0.5,0.5,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unburnt mostly. Sm fingers of lo sev fire in outer part of plot.,,missing cbi data,,,,,
-31.12512,115.90631,19-Jan-20,17-Sep-19,SWC_046,RedGully2004_CBI3,PB,UB,NS,0,0,0,,,,110.81702,125.6307,0.13268,0.00705,RedGullyNR,2004,CBI,CBI3,,JBF,U,0,0,NA,0,NA,0,0,60,0,0,0,0,0,25,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,Unburned patch inside PB,,,,,,,,,,,,,,,,,,,,,,,,,,62.36452832,65.26951346,0.045724636,-0.019544877,305.2356449
-31.16738317,115.6657598,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996veg2,PB,UB,NS,0,0,0,0,0,0,109.93444,115.31546,0.04795,-0.06737,MooreRiverNR,1996,veg,veg2,,"jbf, bgh",ub,0,0,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,,0,,0,,0,,,,,,,,0,0,0,4,,,,,0,0,,,,,,,,
-31.37624846,115.76204,24-Nov-20,18-Oct-20,SWC_052,YealNR2012.2006veg1,PB,Low,NS,0.166666667,0.222222222,0,0.1875,0.375,0,69.73548,77.95692,0.11689,0.03894,YealNR,2012.2006,veg,veg1,,"jbf, bgh",lo,10,0,,0,,0,0,40,0.5,0.5,,0.25,0.416666667,15,0.25,0.25,0.25,0.25,0.25,25,0,0,0,0,0,0,,,,,,,,unburnt w sm burnt patches on edge,3,0,0,0,0.75,50,0,0,0,0,25,0,0,0,0,5,25,0,0,0,0,0,,,,,,,,
-31.356538,115.590817,17-Jan-20,11-Dec-19,SWC_057,CaraWestPB_ub1,WF,Low,NS,0.1025,0.116666667,0.06,,,,64.26826,73.2998,0.13953,0.06623,CarabanWest,2015.05,CBI,ub1,,"jbf, llw",low,5,0.2,NA,0,0,0,0.05,60,0.2,0.2,0,0.5,0.225,10,0.2,0,0.1,0,0.075,35,0.1,0,0.1,0,0.1,0.06,,,,,,,,"mostly unburned, bordered by fire; burnt edges.",,,,,,,,,,,,,,,,,,,,,,,,,,68.51828808,77.82096438,0.134920437,0.057099472,211.8642785
-31.355679,115.589914,17-Jan-20,11-Dec-19,SWC_057,CaraWestPB_pb6,WF,Mod,CS,1.755208333,1.840277778,1.5,,,,541.72906,697.43433,0.28642,-0.41101,CarabanWest,2015.05,CBI,pb6,,"JBF, LLW",mod sev,90,1.5,NA,1,NA,0,0.833333333,35,2,2.5,2,2.5,2.25,15,2.5,2.5,2.25,2.5,2.4375,25,2,0.5,2.5,2,0.5,1.5,,,,,,,,"mod sev, some small unburnt patches, banksia sessilis scorch but not consumed",,,,,,,,,,,,,,,,,,,,,,,,,,537.8909161,705.0742713,0.309635909,-0.395438381,1267.095086
-31.125258,115.916975,19-Jan-20,17-Sep-19,SWC_046,RedGully1978_plot1,PB,Mod,PS,1.841666667,1.972222222,1.45,,,,390.68695,448.65625,0.14738,-0.30128,RedGullyNR,1978,veg,plot1,,JBF,M,96,1.75,NA,0.5,NA,0.5,0.916666667,50,2.5,2.5,2,2.75,2.4375,20,2.25,2.5,2.5,3,2.5625,10,2.25,0,2,2.5,0.5,1.45,,,,,,,,"String of unburned 5m S of plot, Surface fire w moderate scorch, Mod Sev",,,,,,,,,,,,,,,,,,,,,,,,,,264.2329617,266.7414538,0.008616344,-0.258125101,2873.617707
-31.37517474,115.7704476,18-Jan-20,19-Sep-19,SWC_052,Yeal80_plot2,PB,Mod,PS,2.2625,2.583333333,1.3,,,,379.26917,451.12729,0.18846,-0.26266,YealNR,1980,veg,plot2,,"JBF, AJB",mod,100,2.5,NA,2,NA,1.5,2,50,2.5,3,3,3,2.875,10,2.5,3,3,3,2.875,35,2,0,2,1.5,1,1.3,,,,,,,,some foliage on subshrubs; lower tree canopy scorch; mod sev.,,,,,,,,,,,,,,,,,,,,,,,,,,271.7111449,303.3187281,0.115093668,-0.188225056,894.0740925
-31.384353,115.798854,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_CBI3,PB,Mod,PS,2.33125,2.541666667,1.7,,,,354.38147,453.32318,0.2782,-0.17513,YealNR,2001,CBI,CBI3,,"JBF, AJB",mod,100,2.5,1.5,2,NA,1.5,1.875,40,2.5,3,3,3,2.875,10,2.5,3,3,3,2.875,20,2,1,2,2,1.5,1.7,,,,,,,,severe surface; reasonable canopy scorch; lots of epicormic; proteaceous roots; low shrubs all xantprei.,,,,,,,,,,,,,,,,,,,,,,,,,,252.3127844,291.3024154,0.153931794,-0.137370618,742.4717257
-31.37429958,115.7770593,18-Jan-20,19-Sep-19,SWC_052,Yeal80_plot2,PB,Mod,PS,2.18125,2.541666667,1.1,,,,342.69943,467.50223,0.36318,-0.10433,YealNR,1979,veg,plot2,,"JBF, AJB",mod?,100,2,2,2,NA,1.5,1.875,20,2.5,3,3,3,2.875,35,2.5,3,3,3,2.875,30,1.5,0,1.5,1.5,1,1.1,,,,,,,,all Kunzea dead with foliage; most canopy intact with lower canopy scorch.,,,,,,,,,,,,,,,,,,,,,,,,,,253.6870233,312.947783,0.233270012,-0.079677776,647.9513869
-31.38264255,115.772186,24-Nov-20,18-Oct-20,SWC_052,YealNR1993cbi3,PB,Mod,PS,1.339583333,1.652777778,0.4,1.78125,2.5625,1,327.40219,407.62775,0.24404,-0.16359,YealNR,1993,cbi,cbi3,,"bgh, nje",mod,90,1.5,,0.5,0.5,0,0.625,30,2.5,3,,3,2.833333333,15,1.5,1.5,1,2,1.5,25,1.5,0,0,0,0.5,0.4,,,,,,,,,3,3,1,2.5,2.375,50,3,,2.5,2.75,25,1.5,2.5,0.5,1.5,5,25,0.5,0.5,,0.5,0.5,,,,,,,,
-32.318658,115.801462,21-Jan-20,21-Oct-19,SWC_065,TAMUB_plot5,PB,Mod,PS,1.87,2.25,1.3,,,,327.20331,443.48285,0.35437,-0.08911,TamworthHill,0,veg,plot5,,JBF,M,98,2,NA,1,0.5,1,1.125,30,2.5,3,2.5,3,2.75,2,2.5,3,3,3,2.875,35,1.5,0,1.5,1.5,0.5,1,10,2,0,2,2,2,1.6,Allofras and Eucamarg tall trees w significant scorch.  Downhill Banksia largely underburnt. Mod severity,,,,,,,,,,,,,,,,,,,,,,,,,,241.4037781,313.4749756,0.298647702,-0.014827287,573.6186839
-31.37714138,115.6497899,17-Jan-20,10-Oct-19,SWC_048,CoppinoRd_plot3,PB,Mod,PS,1.836458333,2.048611111,1.2,,,,325.74411,404.67108,0.2413,-0.16337,CarabanEast,2008,veg,plot3,,"JBF, LLW",mod sev,95,2,NA,1.5,NA,0.5,1.333333333,60,2.5,2.75,2.5,3,2.6875,5,2,1.5,2.5,2.5,2.125,35,0.5,1,1.5,2,1,1.2,,,,,,,,"limited torching, reasonable scorch, some canopy survived",,,,,,,,,,,,,,,,,,,,,,,,,,243.7508622,277.3131356,0.136751754,-0.140561386,749.9010955
-32.318256,115.8021,21-Jan-20,21-Oct-19,SWC_065,TAMUB_plot6,PB,Mod,PS,1.495,1.875,0.925,,,,299.97018,374.71893,0.24819,-0.12653,TamworthHill,0,veg,plot6,,JBF,M,85,1.5,NA,1,1,1,1.125,25,2.5,2.5,2.5,2.5,2.5,10,2,2,2,2,2,25,1.5,0,1.5,1.5,0.25,0.95,15,1.5,0,1.5,1,0.5,0.9,Moderate severity; overstory unaltered but some scorch. Understory somewhat uniformly burnt; patches of high intensity with log burn out,,,,,,,,,,,,,,,,,,,,,,,,,,187.0718975,224.2074887,0.200723572,-0.023483916,500.4387446
-31.1662913,115.6682449,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996veg4,PB,Low,PS,1.3125,1.541666667,0.625,1.75,2.375,1.125,297.4281,360.90399,0.21242,-0.14849,MooreRiverNR,1996,veg,veg4,,"jbf, bgh",lo,95,1.5,,1,,0,0.833333333,40,2,2.5,,2,2.166666667,2,2,1.5,1.5,1.5,1.625,15,0.5,0,1,1,,0.625,,,,,,,,light canopy damage. No char. Unburnt pockets remain.,3,,1.5,,2.25,,2.5,,,2.5,,,2,1.5,1.75,5,,,,,0.5,0.5,,,,,,,,
-31.24609584,116.0019851,26-Nov-20,13-Sep-20,SWC_058,CullallaRd2001veg1,PB,Mod,PS,1.390625,1.4375,1.25,1.4375,1.625,1.25,295.42947,329.87274,0.11559,-0.21429,CullallaRd,2001,veg,veg1,,jbf,mod,70,1.5,,1,,0,0.833333333,45,1.5,2.25,,2,1.916666667,12,1.75,1.5,1.5,1.5,1.5625,25,1.5,0.5,1.5,1.5,,1.25,,,,,,,,mix unburnt and hi sev.,2.5,,2,1.5,2,,1,1.5,,1.25,,,,1,1,6,,,,,1.5,1.5,,,,,,,,
-31.37572392,115.6497363,17-Jan-20,10-Oct-19,SWC_048,CaraE08_plot1,PB,Mod,PS,1.20625,1.208333333,1.2,,,,292.31613,348.61343,0.19159,-0.15702,CarabanEast,2008,veg,plot1,,"jbf, llw",mod,70,1.5,NA,0,0,0.5,0.5,50,1.5,2.5,0,1.5,1.375,10,2,1.5,2,1.5,1.75,20,2,0,2,1.5,0.5,1.2,,,,,,,,unburnt patch with some scorching of overstory,,,,,,,,,,,,,,,,,,,,,,,,,,209.982204,234.2646676,0.114509498,-0.119755172,692.2867766
-31.24569411,116.0013219,26-Nov-20,13-Sep-20,SWC_058,CullallaRd2001cbi1,PB,Mod,PS,1.145833333,1.277777778,0.75,1.0625,1.625,0.5,285.06757,316.21399,0.10826,-0.20795,CullallaRd,2001,cbi,cbi1,,jbf,mod,60,1,,0.5,,0,0.5,40,1.5,2,,2,1.833333333,2,1.5,1.5,1.5,1.5,1.5,30,1,0,1,1,,0.75,,,,,,,,,3,,2,1,2,,1,1.5,,1.25,,,,0.5,0.5,6,,,,,0.5,0.5,,,,,,,,
-32.318603,115.800318,21-Jan-20,21-Oct-19,SWC_065,TAMUB_plot3,PB,Low,PS,1.395,1.875,0.675,,,,283.70892,354.64627,0.24904,-0.10561,TamworthHill,0,veg,plot3,,JBF,L,98,1.5,NA,1,1,1,1.125,35,2.5,2.5,2.5,2,2.375,2,2.5,2,2,2,2.125,12,1,0,1,1,0.5,0.7,25,1,0,1,1,0.25,0.65,"tuart overstory, low severity but with long combustion, Banksia snags and logs combusted pretty fully. Some patches of significant scorch in Casuarina.",,,,,,,,,,,,,,,,,,,,,,,,,,220.5433357,274.3335503,0.242816045,-0.03151751,556.7243715
-31.1657909,115.6684564,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996tree13,PB,Mod,PS,1.536458333,1.881944444,0.5,1.5625,2,1.125,276.45706,336.11569,0.2148,-0.12132,MooreRiverNR,1996,veg,tree13,,"jbf, bgh",mod,95,1.5,,1,,0,0.833333333,35,2.5,2.5,,2.5,2.5,10,2,2.5,2.25,2.5,2.3125,25,0.5,0,1,0.5,,0.5,,,,,,,,,2.5,,1.5,,2,,2,,,2,,,2,0.5,1.25,6.5,,,,,1,1,,,,,,,,
-31.16675716,115.6681841,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996veg5,PB,Mod,PS,1.583333333,1.611111111,1.5,1.375,1.375,1.375,276.38724,327.22101,0.18292,-0.1443,MooreRiverNR,1996,veg,veg5,,"jbf, bgh",mod,80,1.5,,1,,0.25,0.916666667,35,2,2.5,,2,2.166666667,20,2,1.5,1.5,2,1.75,20,2,0.5,2,1.5,,1.5,,,,,,,,,2.5,,1,,1.75,,1,,,1,,,2.5,1,1.75,6,,,,,1,1,,,,,,,,
-31.18516148,115.5151307,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2008cbi4,PB,Mod,PS,1.536458333,1.548611111,1.5,1.541666667,1.833333333,1.25,275.70297,313.67703,0.13674,-0.17694,KooianaRd,2008,cbi,cbi4,,jbf,mod,50,1.5,,1.5,,0,1,50,1.5,2,,2,1.833333333,5,2,1.75,1.5,2,1.8125,1.5,2,0,2,2,,1.5,,,,,,,,eucatodt char 100% height. Banksia <25%.,3,,2,1.5,2.166666667,,1.5,1.5,,1.5,,,2.5,0.5,1.5,3.5,,,,,1,1,,,,,,,,
-31.59222789,115.9484572,27-Nov-20,16-Sep-20,SWC_038,BanksiaTrk1965veg6,PB,Mod,PS,1.901041667,2.013888889,1.5625,2.03125,2.3125,1.75,275.49838,288.97916,0.04793,-0.24105,BanksiaTrk,1965,veg,veg6,,bgh,mod,100,1,,1,,0,0.666666667,15,3,3,,3,3,70,2.5,3,2,2,2.375,15,2.25,0,2,2,,1.5625,,,,,,,,greater bankatte presence and mode of a distinctive canopy.,1.5,3,1,1,1.625,25,3,3,,3,100,3,,2,2.5,4,25,2,0,,1,1,live foliage present at max hgt on bankatte and adencygn.,,,,,,,
-31.35582293,115.5930809,17-Jan-20,11-Dec-19,SWC_057,CaraWestPB_pb4,WF,Mod,PS,1.765625,1.9375,1.25,,,,260.43619,307.47696,0.17962,-0.12785,CarabanWest,2015.05,veg,pb4,,"JBF, LLW",mod-high,90,1.75,NA,1,0,0.5,0.8125,40,2.5,2.5,2.5,3,2.625,20,2,2.5,2.5,2.5,2.375,25,2.25,0.5,1.5,1.5,0.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.3601819,306.7749401,0.172705738,-0.134069207,738.1871772
-31.16575642,115.6693077,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR1996tree11,PB,Mod,PS,2,2,2,2.1875,2.5,1.875,252.57956,290.93457,0.15085,-0.14008,MooreRiverNR,1996,veg,tree11,,"jbf, bgh",mod,98,1.75,,1.5,,0,1.083333333,35,2.75,2.75,,2.5,2.666666667,5,2,2.5,2.5,2,2.25,20,2.5,1,2,2.5,,2,,,,,,,,,2.5,,2.5,,2.5,,2.5,,,2.5,,,2.5,1,1.75,5.5,,,,,2,2,,,,,,,,
-31.1662712,115.517156,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2008cbi9,PB,Mod,PS,1.833333333,2.069444444,1.125,1.5,2,1,252.05061,277.55725,0.1002,-0.17736,KooianaRd,2008,cbi,cbi9,,jbf,mod,97,1.5,,1,,0,0.833333333,40,2.5,2.75,,3,2.75,5,2,3,2.5,3,2.625,20,1.5,0,1.5,1.5,,1.125,,,,,,,,surface mostly burnt. Canopy largely intact.,3,,2,,2.5,,1.5,1.5,,1.5,,,2,1,1.5,4.5,,,,,0.5,0.5,,,,,,,,
-32.31871,115.79964,21-Jan-20,21-Oct-19,SWC_065,TAMUB_CBI1,PB,Mod,PS,1.72,2.333333333,0.8,,,,247.20227,352.8728,0.42647,0.07359,TamworthHill,0,CBI,CBI1,,JBF,LowMod,100,2.5,NA,1,1.5,1,1.5,10,2.5,3,3,3,2.875,5,2.5,2.5,2.5,3,2.625,25,1.5,0,2,1,0.5,1,15,0.5,0,1,1,0.5,0.6,"heavy surface fire, lower canopy scorch, low-mod severity",,,,,,,,,,,,,,,,,,,,,,,,,,170.6160916,228.319671,0.336873818,0.108554148,393.3776675
-31.356939,115.585326,17-Jan-20,11-Dec-19,SWC_057,CaraWestContol_CBI1,WF,Mod,PS,1.835416667,2.013888889,1.3,,,,243.29056,270.86987,0.11236,-0.15851,CarabanWest,2005.02,CBI,CBI1,,"JBF, LLW",mod,95,1.5,NA,0.5,NA,1.5,1.166666667,50,2.5,2.5,2.5,2.5,2.5,15,2,2.5,2.5,2.5,2.375,20,2,1,1.5,1.5,0.5,1.3,,,,,,,,no notes,,,,,,,,,,,,,,,,,,,,,,,,,,248.1485039,276.2732671,0.112695995,-0.16357727,822.9711704
-31.01712859,115.8778256,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg3,PB,Low,PS,1.433333333,1.444444444,1.4,1.010416667,0.625,1.395833333,239.95831,270.93054,0.12807,-0.14286,MogumberRd,1990,veg,veg3,,bgh,lo,55,1.5,,,,0,0.75,40,1.5,2,,2,1.833333333,60,2,1.5,1.5,2,1.75,15,2.25,0,1.5,1.75,1.5,1.4,,,,,,,,"eucatodt hi char, hi crown loss. Bordering unburnt swathe, 50% of plot.",2.5,0,0.5,,1,50,0,0.5,,0.25,75,2,2.5,2,2.166666667,5,25,1.5,0,0,1,0.625,lo-mod. Eucatodt hi char and crown loss.,lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
-31.01851742,115.8766043,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990cbi2,PB,Low,PS,1.102083333,1.069444444,1.2,1.072916667,1.083333333,1.0625,232.41785,241.19031,0.03674,-0.20445,MogumberRd,1990,cbi,cbi2,,bgh,lo,40,0.5,,0.5,,0,0.333333333,60,1.5,2,,1,1.5,60,1.5,1.5,1.5,1,1.375,10,1.5,0,1.5,1.5,1.5,1.2,,,,,,,,,3,0,0.5,0.5,1,75,0,1,2.5,1.166666667,75,1,2.5,1,1.5,4,25,0,0,0,2.5,0.625,lo. Dark orange seems to hold small bankatte.,,,,,,,
-31.18457912,115.5166048,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2008cbi2,PB,Mod,PS,1.375,1.333333333,1.5,1.875,2.375,1.375,227.85275,268.96259,0.17942,-0.08954,KooianaRd,2008,cbi,cbi2,,jbf,mod,68,1,,,,0,0.5,55,1.75,2.25,,2,2,2,1.5,1.5,1.5,1.5,1.5,15,2,0,2,2,,1.5,,,,,,,,mod sev due to ub patch.,3,,2,,2.5,,2,2.5,,2.25,,,2,0.5,1.25,4,,,,,1.5,1.5,eucatodt all scorch. Bankatte little bole scorch.,,,,,,,
-31.37020896,115.7566956,24-Nov-20,18-Oct-20,SWC_052,YealNR2006veg3,PB,Mod,PS,1.420833333,1.694444444,0.6,1.505208333,2.479166667,0.53125,216.30478,245.92488,0.13594,-0.10999,YealNR,2006,veg,veg3,5523,"jbf, nje",mod,85,1.5,,1,,1,1.166666667,30,2.25,2.5,,2.5,2.416666667,5,1.5,1.5,1.5,1.5,1.5,25,1,0,1,0.5,0.5,0.6,,,,,,,,,3,2.5,2.5,2.5,2.625,50,2.5,2,2.5,2.333333333,25,1.5,,0,0.75,4.5,25,0.5,0,0.5,0.25,0.3125,"canopy is lo sev, shrubs mod sev",,,,,,,
-31.35713998,115.5912379,17-Jan-20,11-Dec-19,SWC_057,CaraWestPB_pb2,WF,Mod,PS,1.441666667,1.555555556,1.1,,,,216.11383,246.9543,0.1417,-0.10525,CarabanWest,2015.05,veg,pb2,,"JBF, LLW",low-mod,80,1.5,NA,1.5,NA,0.5,1.166666667,35,2,2,2,2.5,2.125,5,1.5,1.5,1.5,1,1.375,40,2,0.5,1,1.5,0.5,1.1,,,,,,,,"within fire, subshrubs 60% canopy consumptsion, 40% scorch; overall 20% unburnt, 54% consume, 26% scorch",,,,,,,,,,,,,,,,,,,,,,,,,,210.0629063,238.8757713,0.136656518,-0.102219254,646.1850808
-31.01638724,115.8779095,26-Nov-20,30-Aug-20,SWC_046,MogumberRd1990veg1,PB,Mod,PS,1.65625,1.708333333,1.5,1.395833333,1.1875,1.604166667,202.89737,236.60762,0.16514,-0.07146,MogumberRd,1990,veg,veg1,,bgh,mod,70,1.75,,2.5,,0,1.416666667,60,1.5,2,,2,1.833333333,20,2,2,2,1.5,1.875,15,2.5,0,2,2,1,1.5,,,,,,,,eucatodt w regen present. ,1.5,1,1,1,1.125,75,1,1.5,,1.25,50,2.5,2.5,2,2.333333333,4.6,25,1.5,0,1,1,0.875,Eucatodt burnt char 100%.,lat-longs entered for veg plots bc firemon&ozcbi centre done a few meteres w of each veg plot to stay away from firebreak sand track.,,,,,,
-31.53375,115.66599,20-Jan-20,11-Dec-19,SWC_057,Yanch09_CBI5,PBWF,Mod,PS,1.645,2.291666667,0.675,,,,196.18864,214.31198,0.09138,-0.12293,YanchepNP,2009,CBI,CBI5,,JBF,M,100,2,NA,NA,NA,1,1.5,50,2.5,3,3,3,2.875,10,2,2.5,2.5,3,2.5,20,2.25,0,2,2,0.5,1.35,0,0,0,0,0,0,0,"Suface Fire, Mod Sev, Mostly full Midstorey scorch, Overstorey sig scorch burn 30% remains",,,,,,,,,,,,,,,,,,,,,,,,,,118.9447365,117.8421483,-0.015616389,-0.133458537,942.9970736
-31.443279,115.610568,17-Jan-20,11-Dec-19,SWC_057,WilbingaRd_CaraWF2,WF,Low,PS,1.85,2.083333333,1.5,,,,181.96185,254.3965,0.39708,0.14268,CarabanWest,,CBI,CaraWF2,,"JBF, LLW",low sev,85,2,NA,1,1,1,1.25,25,2,2.5,2.5,2.5,2.375,5,2.5,2.5,2.5,3,2.625,2,2.5,0,2.5,2.5,2,1.9,50,1.5,0,2,1.5,0.5,1.1,Big tuart; surface fire; some scorch lower canopy; between 2016 and 2017 PBs,,,,,,,,,,,,,,,,,,,,,,,,,,151.370471,202.36791,0.336099837,0.133731923,349.0659569
-31.53318,115.66813,20-Jan-20,11-Dec-19,SWC_057,Yanch09_CBI6,PBWF,Mod,PS,1.559375,1.8125,0.8,,,,143.09068,149.62239,0.04465,-0.10498,YanchepNP,2009,CBI,CBI6,,JBF,M,100,1.5,NA,NA,NA,0.5,1,35,2.25,2.5,2,2.5,2.3125,10,2,2.5,2,2,2.125,20,1.5,0,1,1,0.5,0.8,0,,,,,,,"surface fire, midstory mixed scorch.  Canopy scorch 20-30%. Understory all top kill.  Low-Mod sev?",,,,,,,,,,,,,,,,,,,,,,,,,,98.72918471,99.95801486,0.012601628,-0.087356386,890.4392489
-31.408628,115.748469,2-May-21,11-Jan-21,SWC_XXX,RedwoodRd2005_CBI4,WF,Mod,PS,1.498958333,1.548611111,1.35,1.25,1.083333333,1.75,137.1116,113.86986,-0.17051,-0.28438,YealNR,2005,CBI,CBI4,na,JBF,mod sev,50,1,1,,,,1,10,1.5,2,,2,1.833333333,20,2,1.75,1.5,2,1.8125,2,1.75,0.25,1.75,2,1,1.35,,,,,,,,swamp. Mod sev.,,,0.5,,0.5,,1,,,1,,,1.5,2,1.75,,,,,,1.75,1.75,,,,,,,,
-31.385592,115.797565,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_CBI4,PB,UB,UB,0,0,0,,,,107.07279,114.22412,0.06579,-0.04843,YealNR,2001,CBI,CBI4,,"JBF, AJB",unburnt,0,0,0,0,0,0,0,33,0,0,0,0,0,40,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,unburned; adencygn; sparse tree cover.,,,,,,,,,,,,,,,,,,,,,,,,,,92.60436419,96.7369436,0.044114869,-0.052622074,460.5744732
-31.16644402,115.674563,25-Nov-20,24-Sep-20,SWC_010,MooreRiverNR2008cbi3,PB,UB,UB,0,0,0,0,0,0,103.40527,116.27332,0.12344,0.00717,MooreRiverNR,2008,cbi,cbi3,,"jbf, bgh",ub,0,0,,0,,0,0,45,0,0,,0,0,10,0,0,0,0,0,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.385975,115.797452,18-Jan-20,19-Sep-19,SWC_052,Yeal2001_CBI5,PB,UB,UB,0,0,0,,,,99.69881,108.36462,0.08592,-0.02244,YealNR,2001,CBI,CBI5,,"JBF, AJB",unburnt,0,0,0,0,0,0,0,30,0,0,0,0,0,55,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,unburned; tall shrubs all adencygn; sparse overstory.,,,,,,,,,,,,,,,,,,,,,,,,,,77.96000743,80.68224054,0.03437459,-0.046307649,435.1702395
-31.18423035,115.5191528,28-Nov-20,18-Oct-20,SWC_051,KooianaRd2014cbi1,PB,UB,UB,0,0,0,0,0,0,60.75725,74.75798,0.22944,0.15468,KooianaRd,2014,cbi,cbi1,,jbf,ub,0,,,,,,#DIV/0!,,,,,,#DIV/0!,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,,heath w sparse trees.,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
-31.54204,115.67207,20-Jan-20,11-Dec-19,SWC_057,Yanch01_CBI2,PBWF,UB,UB,0,0,,,,,53.63144,55.55495,0.03487,-0.02069,YanchepNP,2001,CBI,CBI2,,"JBF, Emma Clingan",U,0,0,NA,0,NA,0,0,40,,,,,,10,,,,,,10,,,,,,,,,,,,,,"No Fire, PB 2018 (?) Unburnt",,,,,,,,,,,,,,,,,,,,,,,,,,27.72426445,27.79828837,0.002056739,-0.025741549,612.9547478
-31.53474,115.66793,20-Jan-20,11-Dec-19,SWC_057,Yanch09_CBI3,PBWF,UB,UB,0,0,0,,,,11.87238,12.71527,0.07,0.05728,YanchepNP,2009,CBI,CBI3,,JBF,U,0,0,NA,0,NA,0,0,35,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,0,0,0,,,,,,,"unburned yanchep, fully burnt in 2018 PB",,,,,,,,,,,,,,,,,,,,,,,,,,11.60910798,12.37983842,0.065692567,0.053312729,48.30108197
